"","site_key","pedon_key","latidude","longitude","POM_mgpg_OC","MAOM_mgpg_OC","WS_mgpg_OC_calculated","clay_total","claysilt","ph_h2o","al_fe","DEC","ET","prcp_mean","temp_mean","NPP_MODIS_mean_2001_2022_kgC_m2","horizon_ap","hzn_bot","aridity_index_v3","land_cover_simple","MCI","fMAOM","SOC_NPP_Ratio","SOC_NPP_Ratio_factor","aridity_index_factor","fraction_quant_method"
"2697",34006,34203,37.24,-89.37,28.586364725,34.503231435,63.08959616,22,99.2,6.9,0.345,36.52,1342,1635.47499617189,13.658981,0.757914285714286,"0",8,0.9015,"forest",0.687228048341725,0.546892570805132,83.2410700644626,"high","Humid","MIR prediction"
"2698",136042,75446,43.04,-88.43,1.0661359889,6.231648505,7.2977844939,16.7,64.5,7,0.205,13.58,1073,1189.32249692641,8.0330715,0.610652380952381,"1",23,0.7823,"cropland",-0.612723094500907,0.853909636576532,11.9508000321202,"low","Sub-humid","MIR prediction"
"2699",132646,71961,48.61,-122.42,35.30418295,54.3492697275,89.6534526775,7.5,25.5,4,0.765,4.97,935,1856.5300020352,8.0929973,0.892619047619048,"0",22,1.3968,"forest",-0.109432059115888,0.60621502133336,100.43865063897,"high","Humid","MIR prediction"
"2700",39005,39622,45.63,-69.01,4.408350045,27.1944635325,31.6028135775,4.5,32.3,4.8,1.88,0.66,908,1387.87750049494,4.76962745,0.698719047619048,"0",20,1.1448,"forest",1.49314399011116,0.860507671755575,45.2296437104293,"high","Humid","MIR prediction"
"2701",31474,31593,40.76,-85.14,1.5620188575,7.844500665,9.4065195225,35.4,82.3,5.9,0.305,14.24,1132,1179.52999677137,9.83574775,0.552785714285714,"1",11,0.8218,"cropland",-0.420024264465908,0.833942952676203,17.0165749211784,"low","Sub-humid","MIR prediction"
"2702",39356,39975,44.95,-123.29,1.7675242375,17.9096495025,19.67717374,30.9,92.1,4.9,0.71,8.37,1114,2027.73250589985,11.0362657,0.618576190476191,"0",8,1.1636,"forest",-0.0393381010400048,0.91017387655083,31.8104285987021,"low","Humid","MIR prediction"
"2703",31158,31277,46.8,-102.83,1.398749755,8.1244080425,9.5231577975,18.4,62.5,4.5,0.195,4.83,1340,539.10000179708,6.1300028,0.343790476190476,"1",15,0.314,"cropland",-1.03833474841701,0.853121224624967,27.7004700741731,"low","Arid","MIR prediction"
"2704",136392,75796,48.11,-116.91,26.645495885,40.52405778,67.169553665,7.6,61.3,5.9,1.47,26.16,1076,1436.38250236213,4.968035615,0.557371428571429,"0",6,0.7484,"forest",2.02289407834962,0.603309916009102,120.511296815409,"high","Sub-humid","MIR prediction"
"2705",68053,69981,46.79,-121.55,3.405469015,2.6362983225,6.0417673375,0.2,3.9,5.2,0.255,0.14,995,2224.30249393545,7.0976298,0.766404761904762,"0",16,1.5303,"forest",-1.16069958752884,0.436345555072444,7.88325913122495,"low","Humid","MIR prediction"
"2706",30367,30483,44.4,-122.2,6.5957439725,18.199730355,24.7954743275,19.1,59.6,5.4,1.395,9.46,1198,3185.06000201404,5.64844625,0.829204761904762,"0",18,1.6814,"forest",1.12010551574521,0.733994039178963,29.90271579066,"low","Humid","MIR prediction"
"2707",33869,34066,38.83,-119.5,3.867245425,7.114898115,10.98214354,10.1,35.1,6.8,0.095,8.38,1600,774.887500971556,4.70823285,0.308419047619048,"0",10,0.3136,"grassland",-1.034039237648,0.647860601082619,35.6078641211709,"low","Arid","MIR prediction"
"2708",52720,53472,44.98,-72.69,1.5450461425,8.25668722,9.8017333625,2.6,22.3,5.1,0.2,2.48,895,1537.00249932287,6.237547785,0.667157142857143,"1",19,1.2823,"cropland",-1.14020515469103,0.842370110942711,14.6917910831674,"low","Humid","MIR prediction"
"2709",134465,73780,46.84,-116.18,18.523031485,21.1218738025,39.6449052875,4.9,41.9,6,1.075,13.88,1103,1477.67999988794,6.359630055,0.553442857142857,"0",8,0.8635,"forest",0.809114635911555,0.532776497997076,71.633240497793,"high","Sub-humid","MIR prediction"
"2710",135571,74975,17.97,-66.87,28.8151869325,39.587897385,68.4030843175,64.9,84.6,8.2,0.29,101.66,1911,1117.53249717783,25.2547835,1.61807619047619,"0",9,0.6054,"forest",3.64626039151022,0.578744332656824,42.2743284402259,"high","Sub-humid","MIR prediction"
"2711",136804,76210,44.13,-120.29,17.38713366,8.8938363275,26.2809699875,29.8,64.6,8.2,0.145,45.38,1493,479.77749953419,8.093558965,0.294171428571429,"0",22,0.2009,"grassland",0.778172998576923,0.338413549109115,89.3389616902195,"high","Arid","MIR prediction"
"2712",31786,31905,46.64,-110.67,22.112650405,18.8692186275,40.9818690325,62.9,96,6.7,0.28,58.24,1318,592.015001021326,4.3078275,0.318780952380952,"0",4,0.3161,"grassland",1.59836992626984,0.460428454654815,128.558085815383,"high","Arid","MIR prediction"
"2713",33867,34064,38.83,-119.58,2.561257355,12.0628100725,14.6240674275,17.7,43.1,7,0.205,12.8,1717,817.45749977231,5.68806585,0.309671428571429,"0",25,0.2706,"grassland",-0.649220858355333,0.824860124059353,47.2244646364811,"high","Arid","MIR prediction"
"2714",135190,74594,45.49,-89.59,0.7852514607,2.372423635,3.1576750957,1.3,11.9,4.2,0.05,0.02,913,1137.97249848023,4.6210327,0.704728571428571,"0",19,0.8779,"forest",-1.49803764700764,0.751319740979898,4.48069685793923,"low","Sub-humid","MIR prediction"
